"province_name","province_code","district_name","district_code","sector_name","sector_code","cell_name","cell_code","village_name","village_code"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Kiyovu","504060207"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Ngumeri I","504060208"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Ngumeri II","504060209"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Nyagashanga","504060210"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Nyamirama","504060211"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rugunga","504060212"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rukoyoyo","504060213"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rumuri","504060214"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rushenyi","504060215"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rwasama","504060216"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rwinsheke I","504060217"
"Eastern","05","Kayonza","504","Murundi","50406","Karambi","5040602","Rwinsheke II","504060218"
"Eastern","05","Kayonza","504","Murundi","50406","Murundi","5040603","Kayongo","504060301"
"Eastern","05","Kayonza","504","Murundi","50406","Murundi","5040603","Kibari","504060302"
"Eastern","05","Kayonza","504","Murundi","50406","Murundi","5040603","Kinyana","504060303"
"Eastern","05","Kayonza","504","Murundi","50406","Murundi","5040603","Macuba","504060304"
"Eastern","05","Kayonza","504","Murundi","50406","Murundi","5040603","Nyanga","504060305"
"Eastern","05","Kayonza","504","Murundi","50406","Murundi","5040603","Rucaca","504060306"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Akanyerezo","504060401"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Cyandorimana","504060402"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Kabingo","504060403"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Kaneke","504060404"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Kanyegera","504060405"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Ngarama","504060406"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Nyabugando","504060407"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Rwakabanda","504060408"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Rwinyambo","504060409"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Ryakirenzi I","504060410"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Ryakirenzi II","504060411"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Ryamanyoni","504060412"
"Eastern","05","Kayonza","504","Murundi","50406","Ryamanyoni","5040604","Ubwiza","504060413"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Gisunzu","504070101"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Kiyonza","504070102"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Ndago","504070103"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Rugeyo","504070104"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Rwisirabo I","504070105"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Rwisirabo II","504070106"
"Eastern","05","Kayonza","504","Mwiri","50407","Kageyo","5040701","Sebasengo","504070107"
"Eastern","05","Kayonza","504","Mwiri","50407","Migera","5040702","Agahiza","504070201"
"Eastern","05","Kayonza","504","Mwiri","50407","Migera","5040702","Murori","504070202"
"Eastern","05","Kayonza","504","Mwiri","50407","Migera","5040702","Mwiri","504070203"
"Eastern","05","Kayonza","504","Mwiri","50407","Migera","5040702","Nyakagarama","504070204"
"Eastern","05","Kayonza","504","Mwiri","50407","Migera","5040702","Umutekano","504070205"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Gasarabwayi","504070301"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Kabeza","504070302"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Kabukeye","504070303"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Kigarama","504070304"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Ruhoroba","504070305"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Rwazana","504070306"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyamugari","5040703","Ryamutumo","504070307"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyawera","5040704","Gitega","504070401"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyawera","5040704","Muhozi","504070402"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyawera","5040704","Murehe","504070403"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyawera","5040704","Nyakabungo","504070404"
"Eastern","05","Kayonza","504","Mwiri","50407","Nyawera","5040704","Ryakibanda","504070405"
"Eastern","05","Kayonza","504","Ndego","50408","Byimana","5040801","Busasamana","504080101"
"Eastern","05","Kayonza","504","Ndego","50408","Byimana","5040801","Irebero","504080102"
"Eastern","05","Kayonza","504","Ndego","50408","Byimana","5040801","Kabeza","504080103"
"Eastern","05","Kayonza","504","Ndego","50408","Byimana","5040801","Kururembo","504080104"
"Eastern","05","Kayonza","504","Ndego","50408","Byimana","5040801","Nyakabingo","504080105"
"Eastern","05","Kayonza","504","Ndego","50408","Byimana","5040801","Nyamata","504080106"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Gafunzo","504080201"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Gashonga","504080202"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Kabusunzu","504080203"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Kagese","504080204"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Kagoma","504080205"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Kamahoro","504080206"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Kanyinya","504080207"
"Eastern","05","Kayonza","504","Ndego","50408","Isangano","5040802","Kibare","504080208"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Gasenyi","504080301"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Ihema","504080302"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Kagasa","504080303"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Kamabuye","504080304"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Kumunini","504080305"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Murambi","504080306"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Musenyi","504080307"
"Eastern","05","Kayonza","504","Ndego","50408","Karambi","5040803","Remera","504080308"
"Eastern","05","Kayonza","504","Ndego","50408","Kiyovu","5040804","Gasabo","504080401"
"Eastern","05","Kayonza","504","Ndego","50408","Kiyovu","5040804","Humure","504080402"
"Eastern","05","Kayonza","504","Ndego","50408","Kiyovu","5040804","Iramiro","504080403"
"Eastern","05","Kayonza","504","Ndego","50408","Kiyovu","5040804","Mwurire","504080404"
"Eastern","05","Kayonza","504","Ndego","50408","Kiyovu","5040804","Nyamugali","504080405"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Gasharu","504090101"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Gasogi","504090102"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Gasura","504090103"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Kabuye","504090104"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Kamonyi","504090105"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Karambi","504090106"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Kinkoronko","504090107"
"Eastern","05","Kayonza","504","Nyamirama","50409","Gikaya","5040901","Kiyanja","504090108"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Karama","504090201"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Kiyovu","504090202"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Musenyi","504090203"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Nyabisindu","504090204"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Nyagasambu","504090205"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Nyarunazi","504090206"
"Eastern","05","Kayonza","504","Nyamirama","50409","Musumba","5040902","Rusera","504090207"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Amashinge","504090301"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Bwiza","504090302"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Kabeza","504090303"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Kabuya I","504090304"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Kabuya II","504090305"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Kabuye","504090306"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Ntintyi","504090307"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Rugarama","504090308"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Ruvumu","504090309"
"Eastern","05","Kayonza","504","Nyamirama","50409","Rurambi","5040903","Shirinyota","504090310"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Agasharu","504090401"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Gatoki","504090402"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Kacyiru","504090403"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Nyacyonga","504090404"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Nyakagarama","504090405"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Rugagi","504090406"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Rwangabarezi","504090407"
"Eastern","05","Kayonza","504","Nyamirama","50409","Shyogo","5040904","Rwinyana","504090408"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Butimba I","504100101"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Butimba II","504100102"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Gakenyeri","504100103"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Gitega","504100104"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Karama","504100105"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Kidogo","504100106"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Kinunga","504100107"
"Eastern","05","Kayonza","504","Rukara","50410","Kawangire","5041001","Rwempasha","504100108"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Butimba","504100201"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Buyonza","504100202"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Gitarama","504100203"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Ibiza","504100204"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Kabuga","504100205"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Kamajigija","504100206"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Karambo I","504100207"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Karambo II","504100208"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Karubamba","504100209"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Kinunga I","504100210"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Kinunga II","504100211"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Mitungo","504100212"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Mumuri","504100213"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Munyinya","504100214"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Muzizi","504100215"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Nyagaharabuge","504100216"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Nyirarukara","504100217"
"Eastern","05","Kayonza","504","Rukara","50410","Rukara","5041002","Uruyenzi","504100218"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Akabare I","504100301"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Akabare II","504100302"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Karagari I","504100303"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Karagari II","504100304"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Kigwene I","504100305"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Kigwene II","504100306"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Kinunga I","504100307"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Kinunga II","504100308"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Mirambi I","504100309"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Mirambi II","504100310"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Mirambi III","504100311"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Nyarutunga I","504100312"
"Eastern","05","Kayonza","504","Rukara","50410","Rwimishinya","5041003","Nyarutunga II","504100313"
"Eastern","05","Kayonza","504","Ruramira","50411","Bugambira","5041101","Agasharu","504110101"
"Eastern","05","Kayonza","504","Ruramira","50411","Bugambira","5041101","Agatare","504110102"
"Eastern","05","Kayonza","504","Ruramira","50411","Bugambira","5041101","Amashya","504110103"
"Eastern","05","Kayonza","504","Ruramira","50411","Bugambira","5041101","Buhoro","504110104"
"Eastern","05","Kayonza","504","Ruramira","50411","Bugambira","5041101","Murambi","504110105"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Akabarima","504110201"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Akarambo","504110202"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Cyabitana","504110203"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Gitega","504110204"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Nyagacyamu","504110205"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Sabununga","504110206"
"Eastern","05","Kayonza","504","Ruramira","50411","Nkamba","5041102","Umubuga","504110207"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Gisenga","504110301"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Gitoki","504110302"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Gitwa","504110303"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Kabeza","504110304"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Kacyiru","504110305"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Rukoma","504110306"
"Eastern","05","Kayonza","504","Ruramira","50411","Ruyonza","5041103","Taba","504110307"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Agasharu","504110401"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Akarugina","504110402"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Amazinga","504110403"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Gitesannyi","504110404"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Kabukara","504110405"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Kabuye","504110406"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Kajembe","504110407"
"Eastern","05","Kayonza","504","Ruramira","50411","Umubuga","5041104","Kamukire","504110408"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Akajevuba","504120101"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Akayebe","504120102"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Gihinga","504120103"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Karuhambo","504120104"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Migera","504120105"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Nyabimuri","504120106"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Rubirizi","504120107"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Rugunga","504120108"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Rusera","504120109"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Gihinga","5041201","Uburembo","504120110"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mbarara","5041202","Gacaca","504120201"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mbarara","5041202","Gahushyi","504120202"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mbarara","5041202","Kingogo","504120203"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mbarara","5041202","Mbarara I","504120204"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mbarara","5041202","Mbarara II","504120205"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mbarara","5041202","Mutembo","504120206"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Bishenyi","504120301"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Busasamana","504120302"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Bwiza","504120303"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Dusabane","504120304"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Kazeneza","504120305"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Kiyovu","504120306"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Mahumbezi","504120307"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Mutembo","504120308"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Nyamabuye","504120309"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Nyankora","504120310"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Nyarwashama I","504120311"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Nyarwashama II","504120312"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Rebero","504120313"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Twibanire","504120314"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Twiyunge","504120315"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Mukoyoyo","5041203","Vungiro","504120316"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Burigade","504120401"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Byimana","504120402"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Gasabo","504120403"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Gisozi","504120404"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Kinihira","504120405"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Matinza","504120406"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Muganza","504120407"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Nkondo I","504120408"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Nkondo II","504120409"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Nyabihare","504120410"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Rebero","504120411"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Rurama","504120412"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Rwinkwavu","504120413"
"Eastern","05","Kayonza","504","Rwinkwavu","50412","Nkondo","5041204","Seka","504120414"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Cyamabuye","505010101"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Cyasusa I","505010102"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Cyasusa II","505010103"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Irama Centre","505010104"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Kabeza","505010105"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Kijumbura I","505010106"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Kijumbura II","505010107"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Kijumbura III","505010108"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Kivogera","505010109"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Rwabarimba","505010110"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Rwabiyombe","505010111"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Rwamabenga","505010112"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Rwamuzima","505010113"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Samuko","505010114"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Umubano I","505010115"
"Eastern","05","Kirehe","505","Gahara","50501","Butezi","5050101","Umubano II","505010116"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Bukorasi","505010201"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Cyobaharaye","505010202"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Gacaca","505010203"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Gasaka","505010204"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Gasasa","505010205"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Kabeza","505010206"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Muhero","505010207"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Murama","505010208"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Muyange","505010209"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Ntaruka","505010210"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Nyabitare","505010211"
"Eastern","05","Kirehe","505","Gahara","50501","Muhamba","5050102","Rusisiro","505010212"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Cyasemakamba","505010301"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Cyumbati","505010302"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Isangano","505010303"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Mugogo","505010304"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Murama I","505010305"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Murama II","505010306"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Nyakarambi","505010307"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Nyamahuna","505010308"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Nyamirondogoro","505010309"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Nyamugari","505010310"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Nyankurazo","505010311"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Nyombe","505010312"
"Eastern","05","Kirehe","505","Gahara","50501","Murehe","5050103","Village Dagaza","505010313"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Cyabihama I","505010401"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Cyabihama II","505010402"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Gakurungo","505010403"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Gasarabwayi","505010404"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Gashongora","505010405"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Iribagiza","505010406"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Kabagera","505010407"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Kagarama","505010408"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Mugatare","505010409"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Nyakabimba","505010410"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Nyamisagara","505010411"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Rugando","505010412"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Rugina","505010413"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Rusave","505010414"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Rwabaseka","505010415"
"Eastern","05","Kirehe","505","Gahara","50501","Nyagasenyi","5050104","Rwambanda","505010416"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Kivogo","505010501"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Muguruka I","505010502"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Muguruka II","505010503"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Mukundanya","505010504"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Nyagasozi","505010505"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Rubira","505010506"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Rubumba","505010507"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Rurama","505010508"
"Eastern","05","Kirehe","505","Gahara","50501","Nyakagezi","5050105","Susuruka","505010509"
"Eastern","05","Kirehe","505","Gahara","50501","Rubimba","5050106","Agatangaza","505010601"
"Eastern","05","Kirehe","505","Gahara","50501","Rubimba","5050106","Byimana","505010602"
"Eastern","05","Kirehe","505","Gahara","50501","Rubimba","5050106","Kanteyamanga","505010603"
"Eastern","05","Kirehe","505","Gahara","50501","Rubimba","5050106","Kinyonzo I","505010604"
